order_id,timestamp,customer_id,account_age_days,is_new_account,order_value,item_category,payment_method,discount_pct,shipping_billing_mismatch,ip_country_mismatch,device_id,shipping_address_hash,device_reuse_signal,num_previous_orders,num_previous_returns,num_previous_chargebacks,is_ring_order_GT,returned,chargeback
ORD-0010596,2025-01-14 08:49:00,cust_708f3cf810,0,True,628.56,home,upi,3.2,0,0,dev_9e9e1b7ea4,addr_563109f2cb,0,3,2,0,0,0,0
ORD-0003960,2025-01-14 09:00:00,cust_6996165707,11,False,6761.68,grocery,upi,9.6,0,0,dev_479f499df3,addr_226d1f15ec,0,1,0,1,0,0,0
ORD-0001952,2025-01-14 10:56:00,cust_9d38e6eab9,0,True,857.32,sports,credit_card,55.4,0,0,dev_f52c3cbf37,addr_77cf0096c0,0,0,0,0,0,1,0
ORD-0014449,2025-01-14 11:04:00,cust_43a2348027,0,True,940.63,fashion,upi,12.1,1,0,dev_2dffbc474a,addr_d36cad380b,0,1,0,0,0,0,1
ORD-0000777,2025-01-14 11:13:00,cust_2cbca44843,0,True,9421.63,electronics,debit_card,22.8,0,0,dev_c7be03f5d8,addr_22785dd257,0,0,0,0,0,1,0
ORD-0005607,2025-01-14 11:17:00,cust_1aa4de654d,0,True,685.5,beauty,upi,26.0,0,0,dev_680f0fc378,addr_84cdde86a4,0,0,0,0,0,0,0
ORD-0017101,2025-01-14 12:24:00,cust_52d0837257,0,True,3397.34,home,credit_card,15.6,0,0,dev_ebdc056de8,addr_ba2fd310dc,0,1,0,0,0,0,0
ORD-0013169,2025-01-14 13:54:00,cust_b4e267d840,0,True,2281.45,sports,cod,15.0,0,0,dev_06c284d3f7,addr_73d4d7b15b,0,4,2,0,0,0,0
ORD-0016324,2025-01-14 14:21:00,cust_b7c0c7d6ce,0,True,1856.08,beauty,upi,13.8,0,0,dev_140f6969d5,addr_ada5e0b63e,0,2,2,0,0,0,0
ORD-0003855,2025-01-14 15:00:00,cust_3e77a14629,0,True,722.0,electronics,credit_card,0.5,0,0,dev_89b9e0a6f6,addr_a3fc34dce1,1,0,0,0,1,1,1
ORD-0016117,2025-01-14 15:02:00,cust_c0d5868370,0,True,736.07,fashion,upi,23.2,0,0,dev_76d7c0780c,addr_6709e8d64a,0,1,1,0,0,1,0
ORD-0001503,2025-01-14 15:43:00,cust_f52166cd70,0,True,2725.87,fashion,upi,15.5,0,0,dev_b2fb19fe37,addr_6aaba9a124,0,0,0,0,0,0,1
ORD-0016922,2025-01-14 16:43:00,cust_186fb23a33,0,True,2691.2,home,debit_card,5.3,0,0,dev_0afa92fc0f,addr_76309eaf4f,0,4,0,0,0,0,0
ORD-0008697,2025-01-14 16:50:00,cust_5d78d182fd,0,True,1055.68,home,credit_card,14.5,0,0,dev_bfe6caa90f,addr_0609154fa3,0,1,0,0,0,0,1
ORD-0002732,2025-01-14 17:23:00,cust_b49fdab097,0,True,1187.56,sports,upi,23.7,0,1,dev_77ee3bc58c,addr_119cfdda78,0,0,0,0,1,0,0
ORD-0008984,2025-01-14 18:16:00,cust_cf0d02ec99,0,True,8041.0,grocery,credit_card,8.4,0,0,dev_de90514825,addr_5cbdfd0dfa,0,2,0,0,0,0,0
ORD-0017742,2025-01-14 18:44:00,cust_ccc36675ce,0,True,312.4,electronics,debit_card,24.3,0,0,dev_0502a70eae,addr_48c3ec5c3a,0,3,1,0,0,1,0
ORD-0015921,2025-01-14 19:29:00,cust_1662d1307a,0,True,4844.77,beauty,debit_card,28.9,0,0,dev_a749e38f55,addr_4fc41324cd,0,0,0,0,0,0,1
ORD-0012872,2025-01-14 19:38:00,cust_ada5e0b63e,0,True,1034.01,sports,upi,44.2,0,0,dev_b8c78ee23d,addr_55a7cf9c71,0,3,0,0,0,0,0
ORD-0010185,2025-01-14 20:04:00,cust_75ebb02f92,0,True,493.54,beauty,upi,16.3,0,0,dev_a1aa0c486f,addr_98baeb82b6,0,1,0,0,0,0,0
ORD-0006137,2025-01-14 20:18:00,cust_a09b68ada5,0,True,481.16,beauty,credit_card,43.4,0,0,dev_4b97b5ad9d,addr_4110a19944,0,1,1,0,0,0,0
ORD-0005758,2025-01-14 20:29:00,cust_331609c975,0,True,487.55,beauty,netbanking,42.2,0,0,dev_04b001a205,addr_86a2f353e1,0,1,1,0,0,1,0
ORD-0013104,2025-01-14 20:45:00,cust_0d98b597aa,0,True,1839.13,beauty,upi,7.0,0,0,dev_b75bd27b5a,addr_366c97caa1,0,2,0,0,0,0,0
ORD-0017706,2025-01-14 23:39:00,cust_6568436972,0,True,375.33,home,credit_card,21.5,0,0,dev_5f93f98352,addr_41ae36ecb9,0,2,0,0,0,0,0
ORD-0015704,2025-01-14 23:41:00,cust_5d7009220a,0,True,591.54,beauty,credit_card,31.1,0,0,dev_e6872f5bbe,addr_bfbb56bee6,0,1,1,0,0,0,0
ORD-0009271,2025-01-14 23:52:00,cust_f48c04ffab,0,True,269.62,beauty,debit_card,23.0,0,0,dev_42a3964579,addr_d87ee98a9e,0,0,0,0,0,0,0
ORD-0002400,2025-01-15 00:01:00,cust_2d1ef8f39d,0,True,911.14,fashion,upi,4.0,0,0,dev_ccbd8ca962,addr_ac56f8fe9e,0,0,0,0,0,0,0
ORD-0004094,2025-01-15 03:06:00,cust_d846e38f11,0,True,840.58,home,upi,3.5,1,0,dev_b3b25a26a0,addr_859bf1416b,0,0,0,0,0,0,0
ORD-0019533,2025-01-15 03:07:00,cust_63c17d596f,0,True,1267.15,beauty,upi,47.2,0,0,dev_57cd30d908,addr_28f7241796,0,2,0,0,0,0,0
ORD-0000492,2025-01-15 03:36:00,cust_b0df2270be,0,True,353.12,sports,cod,9.7,0,0,dev_bf0377d5a3,addr_e7308d3f1c,0,0,0,0,0,0,0
ORD-0017212,2025-01-15 04:00:00,cust_86ef0ad0a4,0,True,685.99,grocery,credit_card,18.4,0,0,dev_9d99197e2e,addr_0a4bbceda1,0,2,0,0,0,0,0
ORD-0007494,2025-01-15 04:34:00,cust_0e1422ea79,0,True,2513.52,electronics,upi,8.4,0,0,dev_f57a221f4a,addr_c39e1a0385,0,0,0,0,0,0,0
ORD-0011649,2025-01-15 04:59:00,cust_cfd66e7418,0,True,1276.33,sports,credit_card,30.5,0,0,dev_09ba3f0df1,addr_62d2979f15,0,0,0,0,0,1,0
ORD-0008781,2025-01-15 05:24:00,cust_37d0b499fb,0,True,2355.52,electronics,cod,26.6,0,0,dev_4175a4b46a,addr_404dcc91b2,0,0,0,0,0,1,0
ORD-0010872,2025-01-15 05:48:00,cust_99296ad1eb,0,True,415.1,home,cod,21.8,0,0,dev_b90ba83119,addr_4bea6954f1,0,2,1,0,0,0,1
ORD-0010716,2025-01-15 05:55:00,cust_93a27b0bd9,0,True,1158.04,grocery,netbanking,11.0,0,0,dev_20b02dc951,addr_f79921bbae,0,2,0,0,0,1,0
ORD-0018257,2025-01-15 05:57:00,cust_c292b3e962,0,True,852.85,home,credit_card,13.5,0,0,dev_2d44e06a70,addr_8a1276c25f,0,2,0,1,0,0,0
ORD-0007312,2025-01-15 06:58:00,cust_670c26185a,0,True,2457.94,electronics,credit_card,26.4,0,0,dev_8d1de7457f,addr_6ef07f9271,0,3,0,1,0,0,0
ORD-0003222,2025-01-15 07:15:00,cust_03db60c233,0,True,3106.42,beauty,credit_card,23.4,0,0,dev_b035d6563a,addr_bdb106a056,0,0,0,0,0,0,0
ORD-0011533,2025-01-15 08:22:00,cust_96a0cc2f93,0,True,3673.35,home,credit_card,39.1,0,0,dev_4217403758,addr_e94f63f579,0,2,1,0,0,1,1
ORD-0009210,2025-01-15 09:08:00,cust_e8dfff4676,0,True,1471.17,beauty,credit_card,15.6,0,0,dev_a0b83c02d7,addr_ea67d66c5b,0,0,0,0,0,1,0
ORD-0010722,2025-01-15 09:51:00,cust_03793ef7d0,0,True,4700.96,fashion,netbanking,35.3,0,0,dev_c3e0c62ee9,addr_af922fd529,0,0,0,0,0,1,0
ORD-0000183,2025-01-15 10:40:00,cust_491723c615,0,True,641.21,home,debit_card,32.7,0,0,dev_82ca5dd156,addr_25df35de87,0,0,0,0,0,0,0
ORD-0017147,2025-01-15 10:44:00,cust_609e9d4bcc,0,True,7666.76,sports,debit_card,46.2,0,0,dev_a0e2a2c563,addr_ea81a3d20b,0,2,1,0,0,0,0
ORD-0013180,2025-01-15 11:22:00,cust_e025b6279c,0,True,2429.31,home,debit_card,30.2,0,0,dev_4c5bde74a8,addr_443dec3062,0,0,0,0,0,0,0
ORD-0018785,2025-01-15 11:51:00,cust_d2dc636883,0,True,403.89,home,upi,17.8,0,0,dev_86a2f353e1,addr_c0167d1ca6,0,1,0,0,0,0,0
ORD-0000602,2025-01-15 12:44:00,cust_74249bfb36,0,True,854.22,electronics,debit_card,10.9,0,0,dev_da0dba87d9,addr_b7087c1f4f,0,0,0,0,0,0,0
ORD-0018089,2025-01-15 14:13:00,cust_cd0f74b595,0,True,726.48,sports,netbanking,7.4,0,0,dev_621765159e,addr_53adaf494d,0,3,0,0,0,0,0
ORD-0009301,2025-01-15 15:27:00,cust_b49fdab097,0,True,2119.35,beauty,upi,29.4,1,1,dev_77ee3bc58c,addr_119cfdda78,1,1,0,0,1,0,1
ORD-0001180,2025-01-15 15:29:00,cust_3799b2e805,0,True,712.2,beauty,credit_card,10.9,1,0,dev_92b78b60f9,addr_d0fb963ff9,0,0,0,0,0,0,0
ORD-0016521,2025-01-15 16:31:00,cust_d5ff135377,0,True,1266.94,fashion,upi,27.0,0,0,dev_33bb83720b,addr_544defa9fd,0,0,0,0,0,1,0
ORD-0015539,2025-01-15 16:35:00,cust_05b15a3bd8,0,True,4263.72,grocery,upi,15.2,0,0,dev_f7efa4f864,addr_d0cffa36e8,0,1,0,0,0,0,0
ORD-0007172,2025-01-15 16:43:00,cust_3001ef2574,0,True,428.46,fashion,credit_card,6.4,1,0,dev_77ee3bc58c,addr_119cfdda78,0,3,3,2,1,1,1
ORD-0011147,2025-01-15 17:24:00,cust_2e09926f3d,0,True,756.41,fashion,credit_card,7.3,0,0,dev_301ad0e3bd,addr_96b9bff013,0,0,0,0,0,0,0
ORD-0004812,2025-01-15 17:29:00,cust_1415db70fe,0,True,977.85,home,credit_card,29.0,0,0,dev_dd95829de3,addr_988ffc07e6,0,0,0,0,0,0,0
ORD-0001215,2025-01-15 20:27:00,cust_085ebbec4e,0,True,659.96,sports,netbanking,3.8,0,0,dev_e3b2125618,addr_b8ce47761e,0,1,0,0,0,0,1
ORD-0017156,2025-01-15 21:08:00,cust_af922fd529,0,True,974.23,home,upi,10.2,1,0,dev_eca89c0554,addr_bf56a1b37b,0,0,0,0,0,0,1
ORD-0000721,2025-01-15 21:10:00,cust_7c4ede33a6,0,True,407.22,sports,debit_card,31.3,0,0,dev_7200798384,addr_218344619d,1,0,0,0,1,0,0
ORD-0009001,2025-01-15 21:19:00,cust_a523426cc5,0,True,156.45,fashion,debit_card,7.1,0,0,dev_05f03bcccd,addr_3df80af53d,0,1,1,0,1,0,0
ORD-0001363,2025-01-15 21:51:00,cust_7f489f642a,0,True,899.54,home,netbanking,28.5,0,0,dev_95b431e51f,addr_0d0fd7c6e0,0,0,0,0,0,0,0
ORD-0011459,2025-01-15 22:24:00,cust_0237a65a53,0,True,1452.44,electronics,credit_card,34.5,0,0,dev_77ee3bc58c,addr_119cfdda78,0,0,0,0,1,1,0
ORD-0016176,2025-01-15 23:11:00,cust_945e01e4df,0,True,4182.02,sports,credit_card,21.2,0,0,dev_f0935e4cd5,addr_1147dc16a8,0,2,1,1,0,0,0
ORD-0017785,2025-01-16 00:16:00,cust_1abf005ea3,0,True,1041.79,grocery,credit_card,13.1,1,0,dev_9996535e07,addr_8963920e8b,0,1,1,0,0,0,1
ORD-0008772,2025-01-16 00:16:00,cust_303ed4c698,0,True,3068.54,sports,upi,10.7,0,0,dev_ffd3d44afe,addr_2067e2650c,0,2,0,0,0,0,0
ORD-0015310,2025-01-16 00:26:00,cust_5eb2a86c4e,0,True,377.23,home,netbanking,4.8,0,0,dev_0c74b7f784,addr_f18288b44f,0,2,1,0,0,0,1
ORD-0016161,2025-01-16 01:19:00,cust_1f87a3f9a9,0,True,797.75,beauty,netbanking,5.9,0,0,dev_dea9ddb25c,addr_7bd28f15a4,0,3,3,0,0,0,0
ORD-0013507,2025-01-16 01:44:00,cust_ddeebdeefd,0,True,5154.19,fashion,upi,9.4,0,0,dev_aac61539fd,addr_e49b8b4053,0,0,0,0,0,1,0
ORD-0002790,2025-01-16 02:14:00,cust_a284df1155,0,True,903.5,home,credit_card,5.0,0,0,dev_234dd9e577,addr_dacb283d11,0,0,0,0,0,1,0
ORD-0010197,2025-01-16 02:24:00,cust_169806bb68,0,True,1916.95,electronics,upi,4.0,0,0,dev_2270fa1dcb,addr_d9fc0cdb67,0,0,0,0,0,0,0
ORD-0006039,2025-01-16 02:44:00,cust_3ec27c2cff,0,True,970.37,beauty,upi,29.5,0,0,dev_d465f14a64,addr_3fa146219c,0,1,0,0,0,0,0
ORD-0001269,2025-01-16 03:32:00,cust_885cb47f87,0,True,500.14,electronics,netbanking,24.8,0,0,dev_076ccd93ad,addr_c28180798c,0,1,0,0,0,1,0
ORD-0012752,2025-01-16 04:01:00,cust_e8258e5140,0,True,1303.1,beauty,debit_card,20.8,0,0,dev_412decf7f5,addr_ea119a40c1,0,3,0,0,0,1,0
ORD-0003494,2025-01-16 04:22:00,cust_84e2d85ac2,0,True,1289.53,beauty,credit_card,20.3,0,0,dev_6f46dd1763,addr_978d76676f,0,0,0,0,0,1,0
ORD-0004916,2025-01-16 05:21:00,cust_3001ef2574,0,True,720.34,electronics,credit_card,29.4,1,1,dev_77ee3bc58c,addr_119cfdda78,1,2,2,1,1,1,1
ORD-0014055,2025-01-16 05:26:00,cust_8430b32b5b,0,True,1566.6,sports,upi,40.8,0,0,dev_85c4ef2f7a,addr_52dbb0686f,0,0,0,0,0,1,0
ORD-0008533,2025-01-16 06:18:00,cust_655ea4bd3b,0,True,1781.18,electronics,netbanking,22.2,0,0,dev_8e296a067a,addr_a1b9f8050f,0,0,0,0,0,0,0
ORD-0001658,2025-01-16 06:22:00,cust_812649f8ed,0,True,3977.86,sports,credit_card,13.4,1,0,dev_89b9e0a6f6,addr_a3fc34dce1,0,0,0,0,1,0,1
ORD-0012312,2025-01-16 07:08:00,cust_3bd4017318,0,True,2402.96,home,credit_card,9.5,1,0,dev_af5d5ef248,addr_5b4a214624,0,0,0,0,0,0,1
ORD-0010780,2025-01-16 08:48:00,cust_ce6c92303f,0,True,1157.72,grocery,credit_card,2.0,0,0,dev_a4d41b834e,addr_b543376b57,0,2,1,1,0,1,0
ORD-0007687,2025-01-16 08:48:00,cust_647bba3443,0,True,518.75,sports,debit_card,33.5,0,0,dev_d72a7ed335,addr_a3a3e8b30d,0,0,0,0,0,0,0
ORD-0018616,2025-01-16 09:15:00,cust_e6acf4b0f6,0,True,313.96,grocery,upi,19.4,0,0,dev_bb073f2855,addr_feaa5178df,0,1,0,0,0,0,0
ORD-0013755,2025-01-16 11:57:00,cust_e9ed9cad56,0,True,1811.12,electronics,debit_card,5.0,0,0,dev_f15f2020c8,addr_9001ca4292,0,0,0,0,0,1,0
ORD-0000251,2025-01-16 12:24:00,cust_1a15d41947,0,True,202.37,electronics,upi,9.7,0,1,dev_05f03bcccd,addr_3df80af53d,0,0,0,0,1,0,0
ORD-0006382,2025-01-16 13:02:00,cust_93661c10ed,0,True,1343.46,fashion,upi,30.9,0,0,dev_c4b43ae017,addr_c33b41e89e,0,0,0,0,0,1,0
ORD-0019362,2025-01-16 15:31:00,cust_432fd02f95,0,True,1427.39,fashion,upi,48.2,0,0,dev_ed77eab0b8,addr_aad64398a9,0,3,0,1,0,1,0
ORD-0006287,2025-01-16 15:50:00,cust_dda8d87065,0,True,1305.69,electronics,upi,12.8,1,1,dev_89b9e0a6f6,addr_a3fc34dce1,1,2,0,0,1,1,1
ORD-0018678,2025-01-16 17:13:00,cust_a9ad5f2808,0,True,948.27,beauty,credit_card,38.3,0,1,dev_a53d138819,addr_9a0ee0a9e7,0,3,2,0,0,0,1
ORD-0014088,2025-01-16 17:21:00,cust_f1ee083baf,0,True,3862.65,home,credit_card,6.9,0,0,dev_ccc36675ce,addr_e593c56235,0,4,0,2,0,0,0
ORD-0014988,2025-01-16 18:07:00,cust_e2c4c0b386,0,True,4552.04,sports,debit_card,26.2,0,0,dev_1714726c81,addr_5c48ff18e0,0,0,0,0,0,0,0
ORD-0008507,2025-01-16 18:28:00,cust_b7f520a558,0,True,1324.32,grocery,debit_card,24.2,0,0,dev_89b9e0a6f6,addr_a3fc34dce1,0,1,0,0,1,0,0
ORD-0006916,2025-01-16 18:33:00,cust_b16e8712b3,2,True,2002.25,beauty,debit_card,14.2,0,0,dev_05f03bcccd,addr_3df80af53d,1,1,0,0,1,0,1
ORD-0012380,2025-01-16 19:01:00,cust_d9731321ef,0,True,1375.63,home,upi,6.2,0,0,dev_049a632efb,addr_98785ca89c,0,3,0,1,0,0,0
ORD-0009033,2025-01-16 21:02:00,cust_933670f1ac,0,True,296.34,grocery,credit_card,14.7,0,0,dev_9161ab7a1b,addr_287e041302,0,2,0,0,0,0,0
ORD-0004476,2025-01-16 21:17:00,cust_6af97d7dee,0,True,10743.1,sports,upi,24.6,0,0,dev_2192890582,addr_1d6408264d,0,1,0,1,0,1,1
ORD-0001166,2025-01-16 21:29:00,cust_99e4ff886a,0,True,849.61,beauty,debit_card,16.9,0,0,dev_4317fd49a2,addr_d5e705ceee,0,0,0,0,0,0,0
ORD-0005648,2025-01-16 22:03:00,cust_403ea2e851,0,True,1394.21,grocery,upi,34.1,0,0,dev_62306523b3,addr_f5e536083a,0,2,1,0,0,0,0
ORD-0002654,2025-01-16 22:54:00,cust_024d7f84ff,0,True,2552.44,beauty,debit_card,8.1,0,0,dev_4fa7c62536,addr_061412e4a0,0,1,0,0,0,0,0
ORD-0013977,2025-01-16 22:57:00,cust_b06b5541a6,0,True,4681.43,home,upi,12.9,0,0,dev_73b277c112,addr_d464b5ac99,0,4,1,2,0,1,0
ORD-0016063,2025-01-16 23:05:00,cust_8d1de7457f,0,True,1140.23,electronics,credit_card,3.0,1,0,dev_d748803924,addr_cef1b93886,0,0,0,0,0,1,1
ORD-0007344,2025-01-16 23:40:00,cust_518a38cc9a,0,True,931.33,fashion,upi,12.6,0,0,dev_b543376b57,addr_09d7de7eb3,0,2,0,0,0,0,0
ORD-0002048,2025-01-17 00:46:00,cust_45988a729d,0,True,406.99,beauty,upi,17.2,0,0,dev_97e4847214,addr_e00da03b68,0,0,0,0,0,1,0
ORD-0010607,2025-01-17 02:26:00,cust_812649f8ed,0,True,1747.79,electronics,upi,19.3,0,0,dev_89b9e0a6f6,addr_a3fc34dce1,0,1,0,1,1,0,0
ORD-0006683,2025-01-17 02:50:00,cust_ff8c1a3bd0,0,True,1379.26,electronics,upi,32.8,1,0,dev_08f38e0434,addr_9b7c8d13e4,0,1,0,0,0,0,0
ORD-0012953,2025-01-17 03:03:00,cust_76e9a17937,0,True,1408.19,home,credit_card,39.8,0,0,dev_5ef99d16d1,addr_f7eb41294a,0,0,0,0,0,0,0
ORD-0002884,2025-01-17 03:33:00,cust_5421e01356,0,True,639.04,grocery,credit_card,32.1,0,0,dev_a18aa23ee6,addr_4f00921114,0,0,0,0,0,0,0
ORD-0000263,2025-01-17 03:52:00,cust_d03a857a23,0,True,1069.68,beauty,netbanking,2.3,0,0,dev_5d9a8bf417,addr_1d0d0d9770,0,0,0,0,0,0,0
ORD-0019818,2025-01-17 04:42:00,cust_faacbcd5bf,0,True,1314.29,sports,debit_card,13.9,0,0,dev_b440369bce,addr_333222170a,0,3,1,0,0,0,1
ORD-0002945,2025-01-17 05:07:00,cust_512c5cad6c,0,True,6424.3,electronics,upi,32.0,0,0,dev_f8895f0da0,addr_7eb5ac3601,0,0,0,0,0,0,0
ORD-0016067,2025-01-17 07:14:00,cust_a3fefe8328,0,True,799.75,home,netbanking,6.6,0,0,dev_aad64398a9,addr_d869c99656,0,1,0,0,0,1,1
ORD-0004579,2025-01-17 07:26:00,cust_5fcb7f9c32,0,True,511.35,electronics,upi,21.0,0,0,dev_a19744e268,addr_51a6ce0252,0,0,0,0,0,0,0
ORD-0000568,2025-01-17 07:37:00,cust_3001ef2574,0,True,1651.08,home,upi,28.8,0,1,dev_77ee3bc58c,addr_119cfdda78,1,0,0,0,1,1,1
ORD-0009209,2025-01-17 09:09:00,cust_96ba4a06ba,0,True,1704.65,home,upi,29.2,0,0,dev_b430bedaf5,addr_58c2ac6f92,0,1,1,0,0,0,0
ORD-0013887,2025-01-17 09:54:00,cust_a79c7a2d44,0,True,4983.38,electronics,upi,11.0,0,0,dev_52ff52aa56,addr_eb06b9db06,0,2,1,0,0,1,0
ORD-0005278,2025-01-17 11:25:00,cust_0cb5ebb1b3,0,True,1401.97,beauty,upi,21.5,0,0,dev_b440369bce,addr_1437751a77,0,0,0,0,0,0,0
ORD-0018101,2025-01-17 12:26:00,cust_8c4f839b28,0,True,4864.51,sports,netbanking,1.4,0,0,dev_ff6a453507,addr_2c2dc47463,0,2,1,0,0,0,0
ORD-0013791,2025-01-17 14:12:00,cust_fb4c835feb,0,True,4061.39,electronics,netbanking,16.8,0,0,dev_2421fcb126,addr_aee92f16ef,0,2,1,1,0,1,0
ORD-0000032,2025-01-17 14:34:00,cust_d3e8fc83b3,0,True,830.58,beauty,netbanking,34.1,0,0,dev_77932c2c60,addr_e5abba84b1,0,0,0,0,0,0,0
ORD-0019075,2025-01-17 14:44:00,cust_4cdcf18ba7,0,True,1790.47,fashion,upi,34.8,0,0,dev_1592104031,addr_285baacbdf,0,0,0,0,0,1,0
ORD-0018452,2025-01-17 14:50:00,cust_41d6c2482c,0,True,2878.51,home,upi,33.1,1,0,dev_9acf1b76f3,addr_fea33a31df,0,3,0,0,0,0,0
ORD-0002094,2025-01-17 15:17:00,cust_e465ae46b0,0,True,4312.19,electronics,upi,16.6,0,0,dev_49182f81e6,addr_f00e1df0c9,0,0,0,0,0,1,0
ORD-0003071,2025-01-17 16:10:00,cust_eaae339c4d,0,True,7659.33,sports,netbanking,6.3,0,0,dev_e769e03a9d,addr_d556b595ee,0,2,1,0,0,1,0
ORD-0013077,2025-01-17 16:11:00,cust_fa3a3c407f,0,True,4136.3,beauty,credit_card,25.5,0,0,dev_53fde96fcc,addr_6a12d7ebc2,0,2,1,0,0,0,0
ORD-0005795,2025-01-17 16:49:00,cust_988f9153ac,0,True,914.91,fashion,netbanking,8.2,0,0,dev_ba3c736667,addr_f64eac11f2,0,0,0,0,0,0,0
ORD-0000622,2025-01-17 18:02:00,cust_84c578f202,0,True,505.53,fashion,credit_card,21.6,0,0,dev_6e96be832c,addr_07470878bd,0,0,0,0,0,0,0
ORD-0012577,2025-01-17 18:25:00,cust_dda8d87065,0,True,298.2,home,credit_card,23.0,0,1,dev_89b9e0a6f6,addr_a3fc34dce1,1,3,1,1,1,1,0
ORD-0013831,2025-01-17 18:56:00,cust_d1f157379e,0,True,5266.59,home,cod,23.2,1,0,dev_90e7155131,addr_37c691988c,0,1,0,0,0,0,1
ORD-0009489,2025-01-17 19:22:00,cust_14e422f05b,0,True,1134.54,beauty,credit_card,49.9,0,0,dev_c975028469,addr_f4fce05b7e,0,0,0,0,0,1,0
ORD-0015820,2025-01-17 19:54:00,cust_66705064b3,0,True,369.2,sports,netbanking,18.7,0,0,dev_0a3b6f64f0,addr_eeb69a3cb9,0,1,0,0,0,0,1
ORD-0006665,2025-01-17 19:59:00,cust_682e0e7960,0,True,3107.32,home,upi,7.2,0,0,dev_852c44ddce,addr_5c3b99e8f9,0,0,0,0,0,0,0
ORD-0018861,2025-01-17 20:41:00,cust_577fd60255,0,True,2326.32,grocery,upi,15.7,0,0,dev_26505e0494,addr_11a32152b0,0,3,0,0,0,0,0
ORD-0015824,2025-01-17 21:16:00,cust_d14220ee66,0,True,259.82,grocery,upi,37.2,0,0,dev_3f597e2d7a,addr_52c4608c2f,0,2,1,0,0,1,0
ORD-0011872,2025-01-17 22:23:00,cust_08b255a5d4,0,True,1998.16,home,netbanking,31.4,0,0,dev_e025b6279c,addr_fd8c07a31f,0,2,2,1,0,0,0
ORD-0001432,2025-01-17 22:36:00,cust_5857d68cd9,0,True,6557.38,electronics,credit_card,8.2,0,0,dev_c2e06e9a80,addr_5a45828dea,0,0,0,0,0,0,0
ORD-0011976,2025-01-17 22:53:00,cust_bc6dc48b74,0,True,2847.46,beauty,credit_card,17.2,0,0,dev_af5baf594e,addr_31c23973a3,0,0,0,0,0,1,1
ORD-0008057,2025-01-17 23:43:00,cust_e3019767b1,0,True,1114.84,beauty,upi,3.4,0,0,dev_0f304eddb4,addr_2f55707d41,0,0,0,0,0,0,0
ORD-0004640,2025-01-18 00:20:00,cust_de9621d4c6,0,True,2985.71,electronics,upi,7.0,0,0,dev_dc727151e5,addr_6855456e2f,0,1,0,0,0,1,0
ORD-0013137,2025-01-18 01:20:00,cust_4cc05b35c2,0,True,2172.17,home,upi,31.5,0,0,dev_6c752cebb3,addr_e638471149,0,3,1,0,0,1,0
ORD-0013083,2025-01-18 01:28:00,cust_da796dcc49,0,True,2062.53,grocery,credit_card,27.3,0,0,dev_bd48f59a9f,addr_2d579dc293,0,1,1,1,0,0,0
ORD-0004163,2025-01-18 01:35:00,cust_8965f76632,0,True,257.66,grocery,credit_card,10.9,0,0,dev_4fc8ed929e,addr_77b830096c,0,0,0,0,0,1,0
ORD-0009420,2025-01-18 02:23:00,cust_d87c68a56b,0,True,1264.43,fashion,credit_card,12.2,1,0,dev_26864bfba0,addr_d2a2c1da2a,0,2,1,0,0,1,1
ORD-0004261,2025-01-18 02:44:00,cust_2668a71059,0,True,725.68,beauty,upi,26.0,0,0,dev_0b7e926154,addr_a860a7886d,0,0,0,0,0,0,0
ORD-0009578,2025-01-18 02:58:00,cust_7bad3bd3f0,0,True,5714.06,electronics,credit_card,14.1,0,0,dev_e7e8f8e598,addr_e16ff47e6c,0,0,0,0,0,1,0
ORD-0008421,2025-01-18 06:18:00,cust_1977ab8c9f,0,True,921.04,sports,upi,12.2,0,0,dev_1843e35d41,addr_b0a665a28e,0,1,0,0,0,0,0
ORD-0017069,2025-01-18 06:27:00,cust_076a813373,0,True,816.55,electronics,credit_card,41.3,0,0,dev_10907813b9,addr_d89f3a3593,0,2,2,1,0,1,0
ORD-0019962,2025-01-18 06:56:00,cust_d3b1fb0296,0,True,10947.87,electronics,upi,32.2,0,0,dev_51681a7c14,addr_2ac4692cb4,0,3,0,0,0,1,1
ORD-0006666,2025-01-18 06:57:00,cust_b22b257ad0,0,True,1060.99,grocery,upi,16.9,0,1,dev_2f2b265625,addr_b069b34151,0,0,0,0,0,0,1
ORD-0015365,2025-01-18 07:05:00,cust_a67c8c9a96,0,True,1879.51,home,debit_card,16.1,0,0,dev_816b112c61,addr_a9883e7bb2,0,1,0,1,0,0,0
ORD-0012180,2025-01-18 07:11:00,cust_f61d694746,0,True,1856.76,home,credit_card,2.1,0,0,dev_ef8446f355,addr_876e8108f8,0,3,0,2,0,0,0
ORD-0004120,2025-01-18 07:52:00,cust_d6cf4da5ce,0,True,1615.94,fashion,upi,29.4,0,0,dev_1e6e0a04d2,addr_b59307fdac,0,1,1,0,0,1,0
ORD-0018753,2025-01-18 08:23:00,cust_85c4ef2f7a,0,True,748.49,beauty,debit_card,30.8,0,0,dev_525b8410cc,addr_9969e58174,0,2,1,0,0,0,0
ORD-0017009,2025-01-18 08:42:00,cust_907edb0aa6,0,True,705.37,beauty,upi,14.6,0,0,dev_b5d62aa602,addr_d7a728a67d,0,0,0,0,0,0,1
